weight,stratum,psu,Sex,Race,Age,Grade,SexOrientation,HispanicLatino,Height,Weight,SexofSexualContact,SeatBealtUse,DrinkingDriver,DrivingDrinking,TextingDriving,WeaponCarryingSchool,GunCarrying,UnsafeAtSchool,InjuredInSchool,PhysicalFight,SchoolPhysicalFight,AttackedInNeighborhood,ForcedSexualIntercourse,SexualViolence,SexualAbuseByPartner,PhysicalDaitingViolence,Bullying,CyberBullying,Hopelessness,SuicideIdeation,SuicidePlan,SuicideAttempts,SuicideInjuryMedicalAttention,EverTriedCigarrette,FirstCigBefore13,CurrentlySmokingCigarette,MoreThan10CigPerDay,EverTriedVaping,CurrentlyVaping,StoreSourceVaping,CurrentlySmokelessTobacco,CurrentlySmokingCigar,QuitTobbaco,FirstAlcoholBefore13,CurrentlyAlcohol,CurrentlyBingeDrinking,MoreThan10Drinks,SomeoneSourceAlcohol,EverUsedMarihuana,FirstMarihuanaBefore13,CurrentlyUseMarihuana,EverUsedSyntheticMarihuana,PainMedicine,EverUsedCocaine,EverUsedInhalant,EverUsedHeroin,EverUsedMetha,EverUsedEcstasy,EverUsedInjectedIllegalDrug,OfferedDrugsSchool,EverHadSex,SexBefore13,Sex4OrMorePartners,SexuallyActive,AlcoholOrDrugsSex,UseCondom,BirthControl,VeryOverweight,WeightLoss,NoFruitJuice,NoFruit,NoSalad,NoPotatoes,NoCarrots,NoOtherVeggies,NoSoda,NoMilk,NoBreakfast,PhysicalActivity,ThreeOrMoreHoursTV,AttendedPEClass,SportsTeam,ConcussionSports,HIVTested,STDTested,DentistVisit,NotGoodMentalHealth,EightorMoreHoursSleep,Homelessness,CurrentPainMedicine,EverHallucinogenicDrugs,NoSportsDrinks,NoDrinksWater,ExcerciseMuscles,CovidNotGoodMentalHealth,CovidAdultLostJob,Sunburn,FeelCloseToPeople,ParentalMonitoring,DifficultyConcentrating,EnglishProficiency
0.7391,113,530571,Male,NA,14,9,Heterosexual,NA,NA,NA,1,NA,0,NA,0,NA,0,1,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,NA,1,1,0,NA,1,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.2208,113,530571,Female,Hispanic/Latino,16,9,Heterosexual,1,NA,NA,1,NA,0,NA,NA,NA,0,0,0,0,0,0,1,1,NA,NA,0,1,1,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,1,NA,1,0,0,1,1,1,0,NA,0,0,0,NA,1,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.7391,113,530571,Male,Multiple-Hispanic,17,9,Heterosexual,1,NA,NA,1,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,1,NA,1,0,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.2208,113,530571,Female,Hispanic/Latino,14,9,Heterosexual,1,NA,NA,1,NA,0,NA,NA,NA,0,0,0,0,0,0,1,1,NA,NA,0,1,1,1,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,1,NA,1,0,0,0,0,0,0,NA,0,0,0,NA,1,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5263,113,530571,Female,Multiple-Hispanic,15,10,Heterosexual,1,NA,NA,1,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,NA,1,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,1,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,1,NA,0,0,0,1,0,0,0,NA,0,0,0,NA,0,1,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.7391,113,530571,Male,Hispanic/Latino,16,9,NA,1,NA,NA,2,NA,0,NA,0,NA,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,1,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,1,0,0,1,NA,0,NA,0,NA,1,1,0,0,0,1,0,NA,0,0,0,NA,0,0,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.2208,113,530571,Female,Multiple-Hispanic,15,9,Heterosexual,1,1.68,67.59,1,NA,0,NA,NA,NA,0,1,0,0,0,1,0,1,NA,NA,1,0,1,0,1,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,1,1,NA,0,0,0,0,NA,1,NA,NA,0,0,NA,NA,1,0,0,0,0,NA,NA,NA,1,NA,1,1,0,1,1,0,1,NA,1,0,1,NA,0,1,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.7391,113,530571,Male,Hispanic/Latino,15,9,Heterosexual,1,NA,NA,1,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.7391,113,530571,Male,Multiple-Hispanic,16,9,Heterosexual,1,NA,NA,1,NA,0,NA,NA,NA,0,0,0,0,NA,0,1,0,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,0,0,1,NA,1,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.77,113,530571,Male,Multiple-Hispanic,16,10,Heterosexual,1,NA,NA,2,NA,0,NA,1,NA,0,1,0,0,0,1,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,NA,0,1,0,1,1,NA,1,0,1,NA,0,1,1,1,1,1,0,NA,0,0,0,NA,0,0,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.4961,113,530571,Male,NA,14,9,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.2208,113,530571,Female,Hispanic/Latino,14,9,Heterosexual,1,NA,NA,3,NA,0,NA,NA,NA,0,1,0,0,0,0,0,0,NA,0,0,0,1,1,1,0,NA,NA,NA,0,NA,1,1,0,NA,NA,NA,0,0,0,NA,NA,1,0,0,NA,0,NA,NA,0,0,NA,NA,0,1,0,0,1,NA,1,0,0,NA,0,0,1,0,0,0,0,NA,1,0,1,NA,1,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.2208,113,530571,Female,Hispanic/Latino,17,9,Heterosexual,1,NA,NA,1,NA,0,NA,NA,NA,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,1,0,0,0,1,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.1784,113,530571,Male,Hispanic/Latino,14,NA,Heterosexual,1,NA,NA,1,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,1,0,0,0,NA,NA,NA,0,NA,1,1,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,0,1,1,0,1,1,1,NA,0,0,0,NA,0,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.8195,113,530571,Female,Multiple-Non-Hispanic,14,9,Heterosexual,2,1.7,81.19,1,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,1,NA,1,0,0,0,0,0,0,NA,0,0,1,NA,1,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5055,113,530571,Female,Asian,14,9,Heterosexual,2,1.52,51.26,3,NA,0,NA,NA,NA,0,0,0,0,0,1,0,0,NA,0,0,0,1,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,1,0,0,1,NA,1,0,0,NA,0,0,0,1,1,0,1,NA,0,0,0,NA,0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.7391,113,530571,Male,Hispanic/Latino,14,9,Bisexual,1,NA,NA,1,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,1,0,1,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,1,NA,0,0,1,1,0,0,0,NA,0,0,1,NA,0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.4961,113,530571,Male,Black or African American,14,9,Heterosexual,2,1.55,58.97,1,NA,0,NA,NA,NA,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,1,NA,0,0,1,0,1,0,0,NA,0,0,1,NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.2208,113,530571,Female,Hispanic/Latino,14,9,NA,1,1.68,78.93,1,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,1,NA,1,0,1,1,1,0,0,NA,1,0,1,NA,0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.7391,113,530571,Male,Hispanic/Latino,15,9,NA,1,1.63,68.04,2,NA,0,NA,1,NA,0,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,1,0,0,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.7391,113,530571,Male,Hispanic/Latino,15,9,Heterosexual,1,1.78,63.5,1,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,1,0,0,0,0,NA,NA,NA,0,NA,0,0,1,1,1,0,1,NA,1,0,1,NA,1,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.2208,113,530571,Female,Multiple-Hispanic,14,9,Bisexual,1,NA,NA,3,NA,0,NA,1,NA,0,0,0,1,1,1,0,0,NA,0,1,1,1,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,1,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.7875,113,530571,Male,White,14,9,Heterosexual,2,1.78,117.94,1,NA,0,NA,NA,NA,0,0,0,1,1,1,0,0,NA,NA,0,0,1,0,1,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,1,0,0,0,0,NA,NA,NA,1,NA,0,0,1,0,1,0,0,NA,0,1,0,NA,1,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.8195,113,530571,Female,Black or African American,14,9,Heterosexual,2,1.65,82.56,1,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,1,NA,1,0,0,1,1,0,0,NA,1,0,1,NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.7391,113,530571,Male,Hispanic/Latino,16,9,Heterosexual,1,1.96,68.04,2,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,1,0,0,1,NA,1,NA,0,NA,0,0,1,0,0,0,0,NA,0,1,1,NA,1,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.306,113,530571,Male,Asian,14,9,Heterosexual,2,1.78,58.97,2,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,1,1,1,NA,NA,NA,1,1,1,NA,1,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1,0,1,0,1,NA,0,0,1,NA,1,1,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.77,113,530571,Male,Hispanic/Latino,15,10,Bisexual,1,1.73,66.23,4,NA,0,NA,NA,NA,0,0,1,1,1,1,0,0,NA,NA,0,0,1,1,1,1,NA,NA,NA,0,NA,1,1,0,NA,NA,NA,1,1,1,NA,1,1,1,1,NA,1,NA,NA,1,0,NA,NA,1,0,0,0,0,NA,NA,NA,0,NA,0,1,1,1,1,1,0,NA,1,1,1,NA,1,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5263,113,530571,Female,Hispanic/Latino,15,10,Heterosexual,1,1.47,61.24,3,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,1,0,0,NA,1,0,1,NA,0,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.3824,113,530571,Female,Black or African American,16,10,Heterosexual,2,1.63,58.97,NA,NA,0,NA,0,NA,0,NA,0,1,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.6222,113,530571,Female,White,16,10,Not sure,2,1.7,104.33,4,NA,0,NA,1,NA,0,0,0,0,0,1,1,1,NA,NA,0,0,1,0,0,0,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,0,1,0,NA,1,1,0,1,NA,0,NA,NA,0,0,NA,NA,1,1,0,0,0,NA,NA,NA,1,NA,0,0,1,1,1,0,0,NA,0,1,1,NA,0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.0751,113,530571,Male,Black or African American,16,11,Heterosexual,2,1.78,104.33,1,NA,0,NA,NA,NA,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,1,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,1,0,1,NA,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5263,113,530571,Female,Hispanic/Latino,15,10,Heterosexual,1,1.6,86.18,NA,NA,0,NA,1,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,1,1,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.4088,113,530571,Male,Asian,16,10,Heterosexual,2,1.6,48.54,1,NA,0,NA,0,NA,0,1,1,1,1,0,0,0,NA,0,1,0,1,1,0,1,NA,NA,NA,1,NA,1,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,1,0,0,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5593,113,530571,Male,Black or African American,15,10,Heterosexual,2,1.75,72.12,2,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,0,1,1,0,1,1,0,NA,0,1,1,NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.3824,113,530571,Female,Multiple-Non-Hispanic,15,10,Heterosexual,2,NA,NA,1,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5263,113,530571,Female,Multiple-Hispanic,16,10,NA,1,1.57,67.13,1,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,1,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.3824,113,530571,Female,Black or African American,17,10,Not sure,2,NA,NA,1,NA,0,NA,NA,NA,0,0,0,0,0,0,0,1,NA,0,0,0,1,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,1,NA,0,0,1,1,1,1,1,NA,0,0,1,NA,0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.77,113,530571,Male,Multiple-Hispanic,16,10,Heterosexual,1,1.73,65.77,2,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,1,0,NA,1,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5263,113,530571,Female,Hispanic/Latino,15,10,Heterosexual,1,1.5,52.16,1,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,1,0,1,0,1,1,1,NA,0,0,1,NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5263,113,530571,Female,Multiple-Hispanic,15,10,Bisexual,1,1.6,56.7,3,NA,0,NA,NA,NA,0,0,0,0,0,0,0,1,NA,0,1,1,1,1,1,1,NA,NA,NA,0,NA,1,1,0,NA,NA,NA,0,0,0,NA,NA,1,0,0,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0,0,0,1,0,0,NA,1,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.77,113,530571,Male,Multiple-Hispanic,15,10,NA,1,1.55,40.82,2,NA,0,NA,NA,NA,0,1,1,1,0,1,0,0,NA,0,0,0,1,0,1,0,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,1,0,0,NA,NA,1,0,0,NA,0,NA,NA,0,0,NA,NA,1,1,0,0,1,NA,1,0,0,NA,1,0,1,0,1,0,1,NA,0,0,1,NA,0,0,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5593,113,530571,Male,Black or African American,15,10,Heterosexual,2,1.78,56.25,1,NA,0,NA,0,NA,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,0,1,1,0,1,0,0,NA,0,1,1,NA,1,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.4961,113,530571,Male,Black or African American,15,9,Heterosexual,2,1.78,63.05,2,NA,0,NA,0,NA,0,0,0,1,0,0,0,0,NA,0,0,0,0,1,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,1,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,1,NA,0,1,1,NA,1,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.4961,113,530571,Male,Black or African American,14,9,Heterosexual,2,1.8,108.86,2,NA,0,NA,0,NA,0,0,0,1,1,1,0,0,NA,0,0,0,1,0,0,0,NA,NA,NA,0,NA,1,1,0,NA,NA,NA,0,0,0,NA,NA,1,0,0,NA,0,NA,NA,0,0,NA,NA,0,1,0,0,1,NA,1,0,1,NA,0,0,0,0,1,0,1,NA,0,0,0,NA,1,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.4961,113,530571,Male,Black or African American,16,9,Heterosexual,2,1.78,68.04,1,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,1,1,1,1,1,1,1,NA,0,1,1,NA,1,1,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.0751,113,530571,Male,Black or African American,18,11,Heterosexual,2,2.01,55.79,1,NA,1,NA,NA,NA,0,1,0,0,0,0,0,0,NA,0,0,0,1,0,1,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,1,0,0,0,0,NA,NA,NA,0,NA,0,0,0,1,1,1,0,NA,1,0,1,NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.3824,113,530571,Female,Black or African American,15,10,Heterosexual,2,NA,NA,1,NA,0,NA,NA,NA,0,0,0,1,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,1,0,NA,0,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.0751,113,530571,Male,Black or African American,17,11,Heterosexual,2,1.8,74.84,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,NA,1,1,1,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,1,1,NA,1,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.4961,113,530571,Male,Black or African American,16,9,NA,2,NA,NA,1,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,1,0,1,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1,1,1,1,1,NA,0,0,1,NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
